titik_sampel;lintang_selatan;bujur_timur;jenis_parameter;parameter;baku_mutu;hasil_pengukuran;periode_data;periode_pemantauan;bulan_sampling;nama_sungai;alamat
BRN-4;-6,187639;106,929722;Kimia;DO;4;1,85;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Nitrat;10;0,539;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Nitrit;0,06;0,04;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Total P;0,2;1,99;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;F;1,5;0,15;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;H2S;0,002;0,618;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Klorin Bebas;0,03;0,015;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Hg;0,002;0,000049;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cd;0,01;0,0059;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Zn;0,05;0,0069;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cu;0,02;0,009;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Pb;0,03;0,019;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cr6+;0,05;0,0029;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;MBAS;0,2;0,18;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Fenol;0,005;0,0125;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Biologi;Total Coliform;5000;11000000;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Biologi;Fecal Coliform;1000;8000000;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Fisika;TDS;1000;440,8;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;FIsika;TSS;50;77;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;pH;6-9;7,055;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;BOD;3;36,88;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;COD;25;234;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;DO;4;0,65;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Nitrat;10;2,9;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Nitrit;0,06;0,05;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Total P;0,2;1,33;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;F;1,5;0,019;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;H2S;0,002;0,604;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Klorin Bebas;0,03;0,015;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Hg;0,002;0,000049;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cd;0,01;0,0059;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Zn;0,05;0,073;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;MBAS;0,2;0,45;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Fenol;0,005;0,0043;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Biologi;Total Coliform;5000;5000000;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Biologi;Fecal Coliform;1000;1100000;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Fisika;TDS;1000;756,2;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;FIsika;TSS;50;204;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;pH;6-9;6,97;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;BOD;3;44,85;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;COD;25;762;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;DO;4;0,19;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Nitrat;10;1;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Nitrit;0,06;0,1;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Total P;0,2;2,4;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;F;1,5;0,5;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;H2S;0,002;0,966;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Klorin Bebas;0,03;0;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Hg;0,002;0,000049;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cd;0,01;0,0059;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Zn;0,05;0,01;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cu;0,02;0,01;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Pb;0,03;0,019;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Cr6+;0,05;0,0029;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Minyak dan Lemak;1;1,82;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;MBAS;0,2;0,54;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Kimia;Fenol;0,005;0,1649;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Biologi;Total Coliform;5000;7000000;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-4;-6,187639;106,929722;Biologi;Fecal Coliform;1000;3000000;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Penggilingan/United Traktor
BRN-5;-6,186278;106,922556;Fisika;TDS;1000;355;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;FIsika;TSS;50;34;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;pH;6-9;7,18;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;BOD;3;11,41;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;COD;25;56,1;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;DO;4;1,15;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Nitrat;10;0,539;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Nitrit;0,06;0,02;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Total P;0,2;1,33;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;F;1,5;0,57;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;H2S;0,002;0,016;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Klorin Bebas;0,03;0,04;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Hg;0,002;0,0003;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cd;0,01;0,0059;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Zn;0,05;0,022;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cu;0,02;0,009;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Pb;0,03;0,019;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cr6+;0,05;0,0029;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;MBAS;0,2;0,07;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Fenol;0,005;0,0047;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Biologi;Total Coliform;5000;35000000;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Biologi;Fecal Coliform;1000;17000000;2023;Periode 1 (Musim Hujan);2;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Fisika;TDS;1000;418;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;FIsika;TSS;50;55;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;pH;6-9;7,205;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;BOD;3;25,75;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;COD;25;136;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;DO;4;2,05;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Nitrat;10;2,1;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Nitrit;0,06;0,03;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Total P;0,2;1,79;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;F;1,5;0,59;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;H2S;0,002;0,538;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Klorin Bebas;0,03;0,07;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Hg;0,002;0,000049;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cd;0,01;0,0059;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Zn;0,05;0,009;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cu;0,02;0,009;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Pb;0,03;0,04;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cr6+;0,05;0,0029;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;MBAS;0,2;0,11;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Fenol;0,005;0,396;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Biologi;Total Coliform;5000;9000000;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Biologi;Fecal Coliform;1000;5000000;2023;Periode 2 (Musim Peralihan);5;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Fisika;TDS;1000;544,5;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;FIsika;TSS;50;64;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;pH;6-9;6,985;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;BOD;3;37,48;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;COD;25;111;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;DO;4;1,95;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Nitrat;10;2,2;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Nitrit;0,06;0,04;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Total P;0,2;0,9;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;F;1,5;0,31;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;H2S;0,002;0,471;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Klorin Bebas;0,03;0,015;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Hg;0,002;0,000049;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cd;0,01;0,0059;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Zn;0,05;0,0069;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cu;0,02;0,009;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Pb;0,03;0,019;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cr6+;0,05;0,0029;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;MBAS;0,2;0,25;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Fenol;0,005;0,0047;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Biologi;Total Coliform;5000;3500000;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Biologi;Fecal Coliform;1000;1100000;2023;Periode 3 (Musim Kemarau);8;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Fisika;TDS;1000;580;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;FIsika;TSS;50;82;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;pH;6-9;7,11;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;BOD;3;48,05;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;COD;25;480;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;DO;4;0,55;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Nitrat;10;0,1;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Nitrit;0,06;0,05;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Total P;0,2;1,67;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;F;1,5;0,32;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;H2S;0,002;0,278;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Klorin Bebas;0,03;0,02;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Hg;0,002;0,000049;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cd;0,01;0,0059;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Zn;0,05;0,01;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cu;0,02;0,01;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Pb;0,03;0,019;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Cr6+;0,05;0,0029;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Minyak dan Lemak;1;0,58;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;MBAS;0,2;0,63;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Kimia;Fenol;0,005;0,0225;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Biologi;Total Coliform;5000;7000000;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
BRN-5;-6,186278;106,922556;Biologi;Fecal Coliform;1000;5000000;2023;Periode 4 (Musim Peralihan);9;Buaran;Jl. Swadaya 
CDG-1;-6,239631125;106,83491;Fisika;TDS;1000;385;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;FIsika;TSS;50;80;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;pH;6-9;6,985;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;BOD;3;31,79;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;COD;25;165;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;DO;4;0,75;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Nitrat;10;0,539;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Nitrit;0,06;0,05;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Total P;0,2;4,21;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;F;1,5;0,03;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;H2S;0,002;0,055;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Klorin Bebas;0,03;0,805;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Hg;0,002;0,000049;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Cd;0,01;0,0059;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Zn;0,05;0,009;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Cu;0,02;0,009;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Pb;0,03;0,019;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Cr6+;0,05;0,0029;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Minyak dan Lemak;1;0,539;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;MBAS;0,2;0,3;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;Fenol;0,005;0,045;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Biologi;Total Coliform;5000;50000000;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Biologi;Fecal Coliform;1000;28000000;2023;Periode 1 (Musim Hujan);2;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Fisika;TDS;1000;287;2023;Periode 2 (Musim Peralihan);5;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;FIsika;TSS;50;79;2023;Periode 2 (Musim Peralihan);5;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;pH;6-9;7,565;2023;Periode 2 (Musim Peralihan);5;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;BOD;3;41,22;2023;Periode 2 (Musim Peralihan);5;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;COD;25;228;2023;Periode 2 (Musim Peralihan);5;Cideng;Jl. Patra Kuningan (Tegal Parang)
CDG-1;-6,239631125;106,83491;Kimia;DO;4;2,05;2023;Periode 2 (Musim Peralihan);5;Cideng;Jl. Patra Kuningan (Tegal Parang)
